product_id,handle,sku,collection,classification,field,old_text,new_text,status,source_facts,editorial_notes
prod_01KNTBXADVZVCXPHMZ1K8VZAJS,ol-57-1,OL-57-1,Oliver,CONFIGURABLE,description,,"Малый диван Oliver: 163 см по фронту, глубина 91 см, спинка 93 см — посадка на двоих для гостиной, кабинета или спальни. Обивка — ткань Lilian, единая с креслом и большим диваном линейки, поэтому мягкую группу можно наращивать постепенно, не боясь разнобоя. Для компактных комнат это основной, а не «дополнительный» диван.",safe_to_rewrite,"габариты 1630×914×932 мм; finish_color_labels: lilian; линейка ol-56-1, ol-57-2 — по каталогу",
prod_01KNTBXADVKWH122FJREKPT5GD,ol-57-2,OL-57-2,Oliver,CONFIGURABLE,subtitle,,"Большой диван Oliver — 201 см, основной диван гостиной.",safe_to_rewrite,габариты 2010×914×932 мм; finish_color_labels: lilian; линейка — по каталогу,
prod_01KNTBXADVKWH122FJREKPT5GD,ol-57-2,OL-57-2,Oliver,CONFIGURABLE,description,,"Большой диван Oliver: 201 см по фронту при глубине 91 см — полноценная посадка на троих, центр гостиной. Обивка — ткань Lilian, общая для всей мягкой линейки Oliver; вместе с малым диваном и креслом собирается классическая композиция «три плюс два плюс один». Спинка высотой 93 см держит удобный наклон для долгого сидения.",safe_to_rewrite,габариты 2010×914×932 мм; finish_color_labels: lilian; линейка — по каталогу,
prod_01KNTBXADVAA49T6H127BKKJK1,ol-57-3,OL-57-3,Oliver,CONFIGURABLE,title,Диван-кровать малый (140*190),Диван-кровать малый (140×190),safe_to_rewrite,габариты 1630×753×932 мм; спальное место 140×190 — из названия; малый диван ol-57-1 — по каталогу,
prod_01KNTBXADVAA49T6H127BKKJK1,ol-57-3,OL-57-3,Oliver,CONFIGURABLE,subtitle,,"Малый диван-кровать Oliver — днём диван 163 см, ночью спальное место 140 × 190 см.",safe_to_rewrite,габариты 1630×753×932 мм; спальное место 140×190 — из названия; малый диван ol-57-1 — по каталогу,
prod_01KNTBXADVAA49T6H127BKKJK1,ol-57-3,OL-57-3,Oliver,CONFIGURABLE,description,,"Диван-кровать Oliver в малом формате: по фронту 163 см, в разложенном виде — спальное место 140 × 190 см. Это решение для комнаты с двойной жизнью: кабинет или гостиная днём, спальня для гостей ночью. Внешне повторяет малый диван линейки, так что «спальная» функция не считывается, пока диван сложен.",safe_to_rewrite,габариты 1630×753×932 мм; спальное место 140×190 — из названия; малый диван ol-57-1 — по каталогу,
prod_01KNTBXADVBQXBYEJC03XRAF81,ol-61-1,OL-61-1,Oliver,CONFIGURABLE,subtitle,,"Книжный шкаф Oliver со стеклом — 211 см, библиотека за прозрачными дверцами.",safe_to_rewrite,габариты 1030×430×2110 мм; стекло — из названия; стеллаж ol-62-1 — по каталогу (совпадающий корпус),
prod_01KNTBXADVBQXBYEJC03XRAF81,ol-61-1,OL-61-1,Oliver,CONFIGURABLE,description,,"Книжный шкаф Oliver: 103 см по фронту, 43 см в глубину, 211 см в высоту, фасады со стеклом. Стекло здесь практично — корешки видны и остаются частью интерьера, но не пылятся. Формат корпуса совпадает с открытым стеллажом линейки, поэтому их можно ставить рядом: открытые полки для часто используемого, стекло — для остального.",safe_to_rewrite,габариты 1030×430×2110 мм; стекло — из названия; стеллаж ol-62-1 — по каталогу (совпадающий корпус),
prod_01KNTBXADVQ5PEJPEQG5B9X3KX,ol-61-2,OL-61-2,Oliver,CONFIGURABLE,subtitle,,Кабинетный шкаф Oliver — низкий и длинный: 218 см по фронту при высоте 112 см.,safe_to_rewrite,габариты 2180×430×1120 мм; «кабинетный» — из названия,
prod_01KNTBXADVQ5PEJPEQG5B9X3KX,ol-61-2,OL-61-2,Oliver,CONFIGURABLE,description,,"Кабинетный шкаф Oliver с горизонтальной компоновкой: 218 см по фронту при высоте всего 112 см и глубине 43 см. В кабинете он работает как длинная база вдоль стены — хранение бумаг и книг снизу, рабочая поверхность по всей длине сверху, место для картин или полок над ним. Альтернатива высоким шкафам там, где стену не хочется закрывать целиком.",safe_to_rewrite,габариты 2180×430×1120 мм; «кабинетный» — из названия,
prod_01KNTBXADV29H43B35KXJJBA18,ol-62-1,OL-62-1,Oliver,CONFIGURABLE,subtitle,,"Открытый стеллаж Oliver для книг — 103 см по фронту, 211 см высоты.",safe_to_rewrite,габариты 1030×430×2110 мм; открытые полки — из названия «стеллаж»; парный ol-61-1 — по каталогу,
prod_01KNTBXADV29H43B35KXJJBA18,ol-62-1,OL-62-1,Oliver,CONFIGURABLE,description,,"Открытый книжный стеллаж Oliver: 103 см по фронту, 43 см в глубину, 211 см в высоту. Открытые полки держат библиотеку под рукой и не утяжеляют комнату — стеллаж читается легче глухого шкафа той же высоты. Корпус совпадает по формату с книжным шкафом со стеклом, вместе они собираются в библиотечную стену.",safe_to_rewrite,габариты 1030×430×2110 мм; открытые полки — из названия «стеллаж»; парный ol-61-1 — по каталогу,
prod_01KNTBXADWGB0430GYR8RJR7EM,ol-62-2,OL-62-2,Oliver,CONFIGURABLE,subtitle,,Широкий стеллаж Oliver — 123 см по фронту при высоте 146 см.,safe_to_rewrite,габариты 1230×434×1461 мм,
prod_01KNTBXADWGB0430GYR8RJR7EM,ol-62-2,OL-62-2,Oliver,CONFIGURABLE,description,,"Широкий стеллаж Oliver: 123 см по фронту, высота 146 см — ниже человеческого роста, поэтому он не перегораживает комнату и может стоять не только у стены, но и работать мягкой границей зоны. Верхняя плоскость на высоте 146 см остаётся полезной — для растений, ламп или коробок.",safe_to_rewrite,габариты 1230×434×1461 мм,
